char,observations,max_level,min_level,activity_days,days_since_start,unique_zones,unique_sessions,guild_count,level_gain,has_guild,race_encoded,class_encoded,obs_per_session,zone_per_day,level_per_day,zones_per_obs,is_late_joiner,no_guild,is_heavy_player,is_light_player,is_max_level,is_static,stalled_leveller,is_low_level,progression_ratio,guild_hopper,is_explorer,obs_x_level,activity_x_guild,churned
1405,250,55,46,208,10,29,13,1,9,1,4,7,17.857142857142858,0.13875598086124402,0.2631578947368421,0.11553784860557768,0,0,0,0,0,0,0,0,0.16071428571428573,0,0,13750,208,1
1409,3024,70,70,266,5,42,126,2,0,1,1,8,23.811023622047244,0.15730337078651685,0.26217228464419473,0.013884297520661157,0,0,1,0,1,0,1,0,0.0,0,0,211680,266,0
1410,1329,70,70,232,31,37,104,1,0,1,2,0,12.657142857142857,0.15879828326180256,0.30042918454935624,0.027819548872180452,0,0,0,0,1,0,1,0,0.0,0,0,93030,232,1
1414,512,70,70,114,2,41,52,2,0,1,2,8,9.660377358490566,0.3565217391304348,0.6086956521739131,0.07992202729044834,0,0,0,0,1,0,1,0,0.0,0,0,35840,114,0
1415,1589,70,70,273,0,40,130,1,0,1,2,6,12.129770992366412,0.145985401459854,0.25547445255474455,0.025157232704402517,0,0,0,0,1,0,1,0,0.0,0,0,111230,273,0
1418,74,61,60,83,177,5,12,1,1,1,2,6,5.6923076923076925,0.05952380952380952,0.7261904761904762,0.06666666666666667,0,0,0,0,0,0,1,0,0.016129032258064516,0,0,4514,83,0
1419,8,60,60,144,106,4,3,1,0,1,2,0,2.0,0.027586206896551724,0.41379310344827586,0.4444444444444444,0,0,0,1,0,0,1,0,0.0,0,0,480,144,0
1423,541,70,61,216,55,23,39,1,9,1,4,5,13.525,0.10599078341013825,0.3225806451612903,0.042435424354243544,0,0,0,0,1,0,0,0,0.1267605633802817,0,0,37870,216,0
1426,13,37,37,159,3,3,2,1,0,1,1,8,4.333333333333333,0.01875,0.23125,0.21428571428571427,0,0,0,1,0,1,1,1,0.0,0,0,481,159,0
1429,73,66,66,69,4,17,12,1,0,1,3,2,5.615384615384615,0.24285714285714285,0.9428571428571428,0.22972972972972974,0,0,0,0,0,0,1,0,0.0,0,0,4818,69,0
1431,22,70,70,9,264,6,6,1,0,1,4,4,3.142857142857143,0.6,7.0,0.2608695652173913,1,0,0,0,1,0,0,0,0.0,0,0,1540,9,0
1441,36,42,42,217,34,2,19,0,0,0,4,7,1.8,0.009174311926605505,0.1926605504587156,0.05405405405405406,0,1,0,1,0,1,1,1,0.0,0,0,1512,0,0
1443,1489,70,70,270,1,39,163,1,0,1,3,4,9.079268292682928,0.14391143911439114,0.25830258302583026,0.026174496644295303,0,0,0,0,1,0,1,0,0.0,0,0,104230,270,0
1448,11,2,1,113,160,1,7,0,1,0,0,7,1.375,0.008771929824561403,0.017543859649122806,0.08333333333333333,0,1,0,1,0,1,1,1,0.3333333333333333,0,0,22,0,0
1449,4861,70,70,270,0,79,446,2,0,1,4,8,10.874720357941834,0.2915129151291513,0.25830258302583026,0.016248457424928014,0,0,1,0,1,0,1,0,0.0,0,1,340270,270,0
1450,2988,70,70,271,0,74,264,1,0,1,4,7,11.275471698113208,0.27205882352941174,0.25735294117647056,0.024757443961191034,0,0,1,0,1,0,1,0,0.0,0,1,209160,271,0
1457,36,70,70,12,1,6,6,1,0,1,4,2,5.142857142857143,0.46153846153846156,5.384615384615385,0.16216216216216217,0,0,0,0,1,0,0,0,0.0,0,0,2520,12,0
1458,475,70,70,139,65,24,59,1,0,1,4,8,7.916666666666667,0.17142857142857143,0.5,0.05042016806722689,0,0,0,0,1,0,1,0,0.0,0,0,33250,139,1
1459,3087,70,70,273,0,68,316,3,0,1,2,0,9.738170347003155,0.24817518248175183,0.25547445255474455,0.022020725388601035,0,0,1,0,1,0,1,0,0.0,1,1,216090,273,0
1470,550,70,70,260,3,37,52,3,0,1,1,1,10.377358490566039,0.1417624521072797,0.2681992337164751,0.06715063520871144,0,0,0,0,1,0,1,0,0.0,1,0,38500,260,0
1481,3946,70,70,273,0,66,473,1,0,1,4,4,8.324894514767932,0.24087591240875914,0.25547445255474455,0.016721560678996706,0,0,1,0,1,0,1,0,0.0,0,1,276220,273,0
1484,117,70,69,270,0,20,42,1,1,1,3,5,2.7209302325581395,0.07380073800738007,0.25830258302583026,0.1694915254237288,0,0,0,1,1,0,1,0,0.014084507042253521,0,0,8190,270,0
1489,917,70,70,272,1,31,92,1,0,1,2,0,9.86021505376344,0.11355311355311355,0.2564102564102564,0.03376906318082789,0,0,0,0,1,0,1,0,0.0,0,0,64190,272,0
1491,5761,70,70,271,0,74,304,2,0,1,2,8,18.888524590163936,0.27205882352941174,0.25735294117647056,0.012842762929538355,0,0,1,0,1,0,1,0,0.0,0,1,403270,271,0
1493,517,62,51,271,0,43,75,1,11,1,3,2,6.802631578947368,0.15808823529411764,0.22794117647058823,0.08301158301158301,0,0,0,0,0,0,0,0,0.1746031746031746,0,0,32054,271,0
1497,541,70,70,272,1,36,93,2,0,1,4,4,5.75531914893617,0.13186813186813187,0.2564102564102564,0.06642066420664207,0,0,0,0,1,0,1,0,0.0,0,0,37870,272,0
1498,407,62,52,260,11,35,68,0,10,0,4,4,5.898550724637682,0.13409961685823754,0.23754789272030652,0.0857843137254902,0,1,0,0,0,0,0,0,0.15873015873015872,0,0,25234,0,0
1501,575,62,52,265,0,47,63,0,10,0,1,8,8.984375,0.17669172932330826,0.23308270676691728,0.08159722222222222,0,1,0,0,0,0,0,0,0.15873015873015872,0,1,35650,0,0
1504,497,70,70,167,90,16,44,1,0,1,2,1,11.044444444444444,0.09523809523809523,0.4166666666666667,0.0321285140562249,0,0,0,0,1,0,1,0,0.0,0,0,34790,167,1
1505,70,62,61,269,0,3,10,0,1,0,3,8,6.363636363636363,0.011111111111111112,0.22962962962962963,0.04225352112676056,0,1,0,1,0,1,1,0,0.015873015873015872,0,0,4340,0,1
1507,287,70,70,97,5,27,35,1,0,1,2,6,7.972222222222222,0.2755102040816326,0.7142857142857143,0.09375,0,0,0,0,1,0,1,0,0.0,0,0,20090,97,0
1513,2003,70,60,261,10,45,178,1,10,1,4,4,11.189944134078212,0.1717557251908397,0.26717557251908397,0.02245508982035928,0,0,1,0,1,0,0,0,0.14084507042253522,0,1,140210,261,0
1514,60,42,41,265,2,4,28,0,1,0,4,2,2.0689655172413794,0.015037593984962405,0.15789473684210525,0.06557377049180328,0,1,0,1,0,0,1,1,0.023255813953488372,0,0,2520,0,0
1524,131,70,70,105,53,14,18,1,0,1,3,1,6.894736842105263,0.1320754716981132,0.660377358490566,0.10606060606060606,0,0,0,0,1,0,1,0,0.0,0,0,9170,105,0
1530,860,68,32,263,1,42,135,0,36,0,2,6,6.323529411764706,0.1590909090909091,0.25757575757575757,0.04878048780487805,0,1,0,0,0,0,0,0,0.5217391304347826,0,0,58480,0,0
1533,1657,70,60,62,0,53,70,1,10,1,2,8,23.338028169014084,0.8412698412698413,1.1111111111111112,0.031966224366706875,0,0,1,0,1,0,0,0,0.14084507042253522,0,1,115990,62,0
1535,1375,70,70,243,0,45,212,1,0,1,4,4,6.455399061032864,0.18442622950819673,0.28688524590163933,0.032703488372093026,0,0,0,0,1,0,1,0,0.0,0,1,96250,243,0
1540,1460,70,70,238,4,45,133,1,0,1,2,0,10.895522388059701,0.18828451882845187,0.2928870292887029,0.030800821355236138,0,0,0,0,1,0,1,0,0.0,0,1,102200,238,0
1549,5,42,42,60,31,3,4,1,0,1,2,8,1.0,0.04918032786885246,0.6885245901639344,0.5,0,0,0,1,0,1,1,1,0.0,0,0,210,60,1
1551,127,70,70,238,25,14,27,1,0,1,3,2,4.535714285714286,0.058577405857740586,0.2928870292887029,0.109375,0,0,0,0,1,0,1,0,0.0,0,0,8890,238,0
1552,275,70,68,123,3,12,41,0,2,0,3,2,6.5476190476190474,0.0967741935483871,0.5645161290322581,0.043478260869565216,0,1,0,0,1,0,0,0,0.028169014084507043,0,0,19250,0,1
1554,2294,70,70,273,0,62,239,2,0,1,4,4,9.558333333333334,0.22627737226277372,0.25547445255474455,0.02701525054466231,0,0,1,0,1,0,1,0,0.0,0,1,160580,273,0
1555,162,63,63,168,103,21,21,1,0,1,4,2,7.363636363636363,0.1242603550295858,0.3727810650887574,0.12883435582822086,0,0,0,0,0,0,1,0,0.0,0,0,10206,168,0
1563,406,70,70,227,22,23,53,1,0,1,4,2,7.518518518518518,0.10087719298245613,0.30701754385964913,0.056511056511056514,0,0,0,0,1,0,1,0,0.0,0,0,28420,227,0
1564,559,70,70,264,3,37,58,1,0,1,1,8,9.474576271186441,0.13962264150943396,0.2641509433962264,0.06607142857142857,0,0,0,0,1,0,1,0,0.0,0,0,39130,264,0
1567,2000,70,70,224,0,51,140,1,0,1,2,0,14.184397163120567,0.22666666666666666,0.3111111111111111,0.025487256371814093,0,0,1,0,1,0,1,0,0.0,0,1,140000,224,0
1570,58,70,70,271,0,11,10,1,0,1,1,6,5.2727272727272725,0.04044117647058824,0.25735294117647056,0.1864406779661017,0,0,0,1,1,0,1,0,0.0,0,0,4060,271,0
1571,10,27,27,40,202,2,4,1,0,1,2,8,2.0,0.04878048780487805,0.6585365853658537,0.18181818181818182,1,0,0,1,0,1,1,1,0.0,0,0,270,40,0
1577,35,62,62,244,12,9,22,1,0,1,4,5,1.5217391304347827,0.036734693877551024,0.2530612244897959,0.25,0,0,0,1,0,0,1,0,0.0,0,0,2170,244,1
1580,12,60,60,1,92,1,2,0,0,0,1,1,4.0,0.5,30.0,0.07692307692307693,0,1,0,0,0,1,0,0,0.0,0,0,720,0,1
1581,2943,70,70,272,0,54,303,1,0,1,2,8,9.680921052631579,0.1978021978021978,0.2564102564102564,0.018342391304347828,0,0,1,0,1,0,1,0,0.0,0,1,206010,272,0
1586,109,62,61,201,3,13,37,1,1,1,4,7,2.8684210526315788,0.06435643564356436,0.3069306930693069,0.11818181818181818,0,0,0,0,0,0,1,0,0.015873015873015872,0,0,6758,201,0
1595,32,70,70,88,184,8,16,1,0,1,3,2,1.8823529411764706,0.0898876404494382,0.7865168539325843,0.24242424242424243,1,0,0,1,1,0,1,0,0.0,0,0,2240,88,0
1596,6,70,70,65,36,3,3,1,0,1,3,6,1.5,0.045454545454545456,1.0606060606060606,0.42857142857142855,0,0,0,1,1,1,1,0,0.0,0,0,420,65,1
1608,1093,70,70,268,0,43,113,2,0,1,1,1,9.587719298245615,0.15985130111524162,0.26022304832713755,0.03930530164533821,0,0,0,0,1,0,1,0,0.0,0,0,76510,268,0
1610,505,70,70,170,1,25,31,1,0,1,2,8,15.78125,0.14619883040935672,0.4093567251461988,0.04940711462450593,0,0,0,0,1,0,1,0,0.0,0,0,35350,170,1
1616,1102,70,70,266,0,38,216,2,0,1,2,1,5.078341013824885,0.14232209737827714,0.26217228464419473,0.03445149592021759,0,0,0,0,1,0,1,0,0.0,0,0,77140,266,0
1617,2715,70,70,269,0,60,311,3,0,1,2,8,8.701923076923077,0.2222222222222222,0.25925925925925924,0.022091310751104567,0,0,1,0,1,0,1,0,0.0,1,1,190050,269,0
1620,272,70,70,244,8,14,36,1,0,1,4,5,7.351351351351352,0.05714285714285714,0.2857142857142857,0.05128205128205128,0,0,0,0,1,0,1,0,0.0,0,0,19040,244,0
1625,584,36,1,161,111,17,69,0,35,0,4,5,8.342857142857143,0.10493827160493827,0.2222222222222222,0.02905982905982906,0,1,0,0,0,0,0,1,0.9459459459459459,0,0,21024,0,1
1629,7,35,35,128,11,1,6,1,0,1,3,1,1.0,0.007751937984496124,0.2713178294573643,0.125,0,0,0,1,0,1,1,1,0.0,0,0,245,128,1
1633,10,20,20,57,6,1,7,0,0,0,4,4,1.25,0.017241379310344827,0.3448275862068966,0.09090909090909091,0,1,0,1,0,1,1,1,0.0,0,0,200,0,1
1638,1223,70,70,272,1,38,112,2,0,1,4,4,10.823008849557523,0.1391941391941392,0.2564102564102564,0.03104575163398693,0,0,0,0,1,0,1,0,0.0,0,0,85610,272,0
1639,996,70,70,245,0,30,115,1,0,1,4,5,8.586206896551724,0.12195121951219512,0.2845528455284553,0.03009027081243731,0,0,0,0,1,0,1,0,0.0,0,0,69720,245,0
1641,14,23,23,254,16,2,11,0,0,0,1,6,1.1666666666666667,0.00784313725490196,0.09019607843137255,0.13333333333333333,0,1,0,1,0,1,1,1,0.0,0,0,322,0,1
1642,3034,70,70,214,59,74,174,1,0,1,1,1,17.337142857142858,0.34418604651162793,0.32558139534883723,0.02438220757825371,0,0,1,0,1,0,1,0,0.0,0,1,212380,214,0
1645,2216,70,64,271,2,31,124,3,6,1,2,8,17.728,0.11397058823529412,0.25735294117647056,0.013982859720342805,0,0,1,0,1,0,0,0,0.08450704225352113,1,0,155120,271,0
1647,241,64,59,230,36,29,36,1,5,1,4,7,6.513513513513513,0.12554112554112554,0.27705627705627706,0.11983471074380166,0,0,0,0,0,0,0,0,0.07692307692307693,0,0,15424,230,0
1652,57,12,12,259,11,1,37,0,0,0,4,7,1.5,0.0038461538461538464,0.046153846153846156,0.017241379310344827,0,1,0,1,0,1,1,1,0.0,0,0,684,0,0
1666,5,70,70,81,151,1,3,0,0,0,4,4,1.25,0.012195121951219513,0.8536585365853658,0.16666666666666666,0,1,0,1,1,1,1,0,0.0,0,0,350,0,0
1669,969,70,62,262,10,37,76,1,8,1,2,6,12.584415584415584,0.14068441064638784,0.2661596958174905,0.03814432989690722,0,0,0,0,1,0,0,0,0.11267605633802817,0,0,67830,262,0
1679,1733,70,70,218,0,46,174,1,0,1,2,0,9.902857142857142,0.2100456621004566,0.319634703196347,0.0265282583621684,0,0,1,0,1,0,1,0,0.0,0,1,121310,218,1
1685,126,1,1,181,0,1,103,1,0,1,1,6,1.2115384615384615,0.005494505494505495,0.005494505494505495,0.007874015748031496,0,0,0,0,0,1,1,1,0.0,0,0,126,181,1
1690,743,70,70,99,174,36,98,1,0,1,3,1,7.505050505050505,0.36,0.7,0.04838709677419355,0,0,0,0,1,0,1,0,0.0,0,0,52010,99,0
1694,11,60,60,0,5,2,1,1,0,1,3,8,5.5,2.0,60.0,0.16666666666666666,0,0,1,0,0,1,0,0,0.0,0,0,660,0,1
1701,87,70,70,273,0,13,42,1,0,1,4,8,2.0232558139534884,0.04744525547445255,0.25547445255474455,0.14772727272727273,0,0,0,1,1,0,1,0,0.0,0,0,6090,273,0
1704,23,37,36,175,9,4,6,0,1,0,2,6,3.2857142857142856,0.022727272727272728,0.21022727272727273,0.16666666666666666,0,1,0,1,0,0,1,1,0.02631578947368421,0,0,851,0,0
1705,1269,70,70,271,0,37,90,0,0,0,4,7,13.945054945054945,0.13602941176470587,0.25735294117647056,0.029133858267716535,0,1,0,0,1,0,1,0,0.0,0,0,88830,0,0
1706,879,70,70,262,11,35,60,1,0,1,2,8,14.40983606557377,0.13307984790874525,0.2661596958174905,0.03977272727272727,0,0,0,0,1,0,1,0,0.0,0,0,61530,262,0
1707,60,53,50,47,25,11,10,0,3,0,3,2,5.454545454545454,0.22916666666666666,1.1041666666666667,0.18032786885245902,0,1,0,0,0,0,0,0,0.05555555555555555,0,0,3180,0,0
1717,1219,70,70,241,0,38,150,1,0,1,2,8,8.072847682119205,0.15702479338842976,0.2892561983471074,0.03114754098360656,0,0,0,0,1,0,1,0,0.0,0,0,85330,241,0
1733,276,70,67,270,1,19,79,0,3,0,2,8,3.45,0.07011070110701106,0.25830258302583026,0.06859205776173286,0,1,0,0,1,0,0,0,0.04225352112676056,0,0,19320,0,0
1745,120,61,60,3,254,14,8,2,1,1,1,8,13.333333333333334,3.5,15.25,0.11570247933884298,1,0,1,0,0,0,0,0,0.016129032258064516,0,0,7320,3,0
1751,5,1,1,77,57,1,5,0,0,0,1,5,0.8333333333333334,0.01282051282051282,0.01282051282051282,0.16666666666666666,0,1,0,1,0,1,1,1,0.0,0,0,5,0,0
1762,31,57,57,27,0,1,24,0,0,0,4,4,1.24,0.03571428571428571,2.0357142857142856,0.03125,0,1,0,0,0,1,0,0,0.0,0,0,1767,0,1
1774,4183,70,70,270,0,63,270,2,0,1,4,5,15.435424354243542,0.23247232472324722,0.25830258302583026,0.01505736137667304,0,0,1,0,1,0,1,0,0.0,0,1,292810,270,0
1780,82,15,2,119,115,6,21,1,13,1,0,1,3.727272727272727,0.05,0.125,0.07228915662650602,0,0,0,0,0,0,0,1,0.8125,0,0,1230,119,0
1784,3026,70,70,272,0,60,244,1,0,1,4,4,12.351020408163265,0.21978021978021978,0.2564102564102564,0.019821605550049554,0,0,1,0,1,0,1,0,0.0,0,1,211820,272,0
1798,682,70,70,262,0,38,114,2,0,1,4,5,5.930434782608696,0.1444866920152091,0.2661596958174905,0.055636896046852125,0,0,0,0,1,0,1,0,0.0,0,0,47740,262,0
1801,2752,70,70,273,0,43,211,1,0,1,1,1,12.981132075471699,0.15693430656934307,0.25547445255474455,0.015619324373410825,0,0,1,0,1,0,1,0,0.0,0,0,192640,273,0
1802,5,1,1,248,7,1,5,0,0,0,2,0,0.8333333333333334,0.004016064257028112,0.004016064257028112,0.16666666666666666,0,1,0,1,0,1,1,1,0.0,0,0,5,0,1
1805,31,61,61,1,229,5,5,0,0,0,1,1,5.166666666666667,2.5,30.5,0.15625,1,1,1,0,0,0,0,0,0.0,0,0,1891,0,1
1811,51,60,60,4,256,8,3,1,0,1,2,0,12.75,1.6,12.0,0.15384615384615385,1,0,1,0,0,0,0,0,0.0,0,0,3060,4,1
1812,3454,70,61,258,11,19,52,2,9,1,2,8,65.16981132075472,0.07335907335907337,0.2702702702702703,0.005499276410998553,0,0,1,0,1,0,0,0,0.1267605633802817,0,0,241780,258,0
1815,123,60,58,51,1,19,24,1,2,1,2,6,4.92,0.36538461538461536,1.1538461538461537,0.1532258064516129,0,0,0,0,0,0,0,0,0.03278688524590164,0,0,7380,51,1
1818,190,40,30,237,18,16,29,1,10,1,1,8,6.333333333333333,0.06722689075630252,0.16806722689075632,0.08376963350785341,0,0,0,0,0,0,0,1,0.24390243902439024,0,0,7600,237,0
1821,173,66,63,268,2,9,24,2,3,1,3,6,6.92,0.03345724907063197,0.24535315985130113,0.05172413793103448,0,0,0,0,0,0,0,0,0.04477611940298507,0,0,11418,268,1
1827,15,47,47,188,38,3,5,0,0,0,2,6,2.5,0.015873015873015872,0.24867724867724866,0.1875,0,1,0,1,0,1,1,0,0.0,0,0,705,0,1
1834,3938,70,70,272,0,74,475,1,0,1,2,0,8.27310924369748,0.27106227106227104,0.2564102564102564,0.018786494034018785,0,0,1,0,1,0,1,0,0.0,0,1,275660,272,0
1837,66,1,1,162,42,1,56,1,0,1,1,6,1.1578947368421053,0.006134969325153374,0.006134969325153374,0.014925373134328358,0,0,0,1,0,1,1,1,0.0,0,0,66,162,1
1860,181,44,37,130,25,18,36,1,7,1,2,1,4.891891891891892,0.13740458015267176,0.33587786259541985,0.0989010989010989,0,0,0,0,0,0,0,1,0.15555555555555556,0,0,7964,130,1
1863,689,70,70,84,0,42,87,2,0,1,4,7,7.829545454545454,0.49411764705882355,0.8235294117647058,0.06086956521739131,0,0,1,0,1,0,1,0,0.0,0,0,48230,84,0
1872,2282,70,70,271,0,45,230,1,0,1,1,8,9.878787878787879,0.16544117647058823,0.25735294117647056,0.01971090670170828,0,0,1,0,1,0,1,0,0.0,0,1,159740,271,0
1879,68,62,61,62,2,9,22,1,1,1,4,4,2.9565217391304346,0.14285714285714285,0.9841269841269841,0.13043478260869565,0,0,0,0,0,0,1,0,0.015873015873015872,0,0,4216,62,1
1884,19,60,60,260,9,2,17,0,0,0,4,7,1.0555555555555556,0.007662835249042145,0.22988505747126436,0.1,0,1,0,1,0,1,1,0,0.0,0,0,1140,0,0
1887,239,53,44,88,182,24,21,2,9,1,1,6,10.863636363636363,0.2696629213483146,0.5955056179775281,0.1,1,0,0,0,0,0,0,0,0.16666666666666666,0,0,12667,88,0
1893,77,46,42,53,81,8,5,1,4,1,1,1,12.833333333333334,0.14814814814814814,0.8518518518518519,0.10256410256410256,0,0,0,0,0,0,0,1,0.0851063829787234,0,0,3542,53,1
1905,49,65,64,116,0,4,11,1,1,1,4,7,4.083333333333333,0.03418803418803419,0.5555555555555556,0.08,0,0,0,1,0,0,1,0,0.015151515151515152,0,0,3185,116,0
1915,2247,70,70,215,57,59,195,2,0,1,4,2,11.464285714285714,0.27314814814814814,0.32407407407407407,0.026245551601423486,0,0,1,0,1,0,1,0,0.0,0,1,157290,215,0
1927,3157,70,70,149,1,69,153,2,0,1,2,8,20.5,0.46,0.4666666666666667,0.021849271690943636,0,0,1,0,1,0,1,0,0.0,0,1,220990,149,0
1930,78,26,21,100,75,4,11,1,5,1,4,8,6.5,0.039603960396039604,0.25742574257425743,0.05063291139240506,0,0,0,0,0,0,0,1,0.18518518518518517,0,0,2028,100,1
1936,3728,70,70,253,1,44,214,2,0,1,2,8,17.33953488372093,0.1732283464566929,0.2755905511811024,0.011799410029498525,0,0,1,0,1,0,1,0,0.0,0,1,260960,253,0
1943,19,70,70,82,0,2,6,1,0,1,3,4,2.7142857142857144,0.024096385542168676,0.8433734939759037,0.1,0,0,0,1,1,1,1,0,0.0,0,0,1330,82,1
1947,18,70,70,47,13,6,3,1,0,1,3,6,4.5,0.125,1.4583333333333333,0.3157894736842105,0,0,0,1,1,0,1,0,0.0,0,0,1260,47,1
1951,6,41,41,75,12,2,4,0,0,0,4,5,1.2,0.02631578947368421,0.5394736842105263,0.2857142857142857,0,1,0,1,0,1,1,1,0.0,0,0,246,0,1
1953,281,51,39,265,6,28,42,0,12,0,1,5,6.534883720930233,0.10526315789473684,0.19172932330827067,0.09929078014184398,0,1,0,0,0,0,0,0,0.23076923076923078,0,0,14331,0,0
1959,1747,70,70,268,0,48,195,2,0,1,4,7,8.91326530612245,0.17843866171003717,0.26022304832713755,0.02745995423340961,0,0,0,0,1,0,1,0,0.0,0,1,122290,268,0
1961,26,70,70,98,3,7,8,1,0,1,4,4,2.888888888888889,0.0707070707070707,0.7070707070707071,0.25925925925925924,0,0,0,1,1,0,1,0,0.0,0,0,1820,98,0
1965,47,66,66,26,0,2,9,1,0,1,4,4,4.7,0.07407407407407407,2.4444444444444446,0.041666666666666664,0,0,0,0,0,1,0,0,0.0,0,0,3102,26,1
1966,13,41,40,0,156,2,1,0,1,0,4,2,6.5,2.0,41.0,0.14285714285714285,0,1,1,0,0,1,0,1,0.023809523809523808,0,0,533,0,0
1974,2869,70,70,273,0,64,248,1,0,1,1,7,11.522088353413654,0.23357664233576642,0.25547445255474455,0.02229965156794425,0,0,1,0,1,0,1,0,0.0,0,1,200830,273,0
1996,414,70,69,271,0,22,135,1,1,1,1,1,3.0441176470588234,0.08088235294117647,0.25735294117647056,0.05301204819277108,0,0,0,0,1,0,1,0,0.014084507042253521,0,0,28980,271,0
1997,772,70,54,202,3,34,90,1,16,1,1,8,8.483516483516484,0.16748768472906403,0.3448275862068966,0.04398447606727038,0,0,0,0,1,0,0,0,0.22535211267605634,0,0,54040,202,0
2001,1225,70,63,267,4,44,150,1,7,1,4,7,8.112582781456954,0.16417910447761194,0.26119402985074625,0.03588907014681892,0,0,0,0,1,0,0,0,0.09859154929577464,0,1,85750,267,0
2009,755,70,70,194,0,40,91,2,0,1,3,2,8.206521739130435,0.20512820512820512,0.358974358974359,0.05291005291005291,0,0,0,0,1,0,1,0,0.0,0,0,52850,194,0
2021,10,22,22,203,66,1,7,1,0,1,4,5,1.25,0.004901960784313725,0.10784313725490197,0.09090909090909091,0,0,0,1,0,1,1,1,0.0,0,0,220,203,0
2029,215,61,51,246,0,18,31,1,10,1,2,1,6.71875,0.0728744939271255,0.24696356275303644,0.08333333333333333,0,0,0,0,0,0,0,0,0.16129032258064516,0,0,13115,246,0
2034,609,70,62,33,1,11,48,1,8,1,3,1,12.428571428571429,0.3235294117647059,2.0588235294117645,0.018032786885245903,0,0,1,0,1,0,0,0,0.11267605633802817,0,0,42630,33,1
2035,922,70,66,273,0,47,161,1,4,1,4,4,5.691358024691358,0.17153284671532848,0.25547445255474455,0.050920910075839654,0,0,0,0,1,0,0,0,0.056338028169014086,0,1,64540,273,0
2036,5,40,40,0,248,1,1,1,0,1,4,5,2.5,1.0,40.0,0.16666666666666666,1,0,0,0,0,1,0,1,0.0,0,0,200,0,1
2049,259,65,61,251,10,17,56,1,4,1,1,6,4.543859649122807,0.06746031746031746,0.25793650793650796,0.06538461538461539,0,0,0,0,0,0,0,0,0.06060606060606061,0,0,16835,251,0
2052,43,70,70,259,10,10,17,2,0,1,3,4,2.388888888888889,0.038461538461538464,0.2692307692307692,0.22727272727272727,0,0,0,1,1,0,1,0,0.0,0,0,3010,259,1
2057,331,70,70,33,0,25,21,1,0,1,2,0,15.045454545454545,0.7352941176470589,2.0588235294117645,0.07530120481927711,0,0,1,0,1,0,1,0,0.0,0,0,23170,33,1
2058,5356,70,70,273,0,41,395,2,0,1,4,7,13.525252525252526,0.14963503649635038,0.25547445255474455,0.007653537427664738,0,0,1,0,1,0,1,0,0.0,0,0,374920,273,0
2063,342,35,1,92,150,13,45,1,34,1,4,7,7.434782608695652,0.13978494623655913,0.3763440860215054,0.037900874635568516,0,0,0,0,0,0,0,1,0.9444444444444444,0,0,11970,92,0
2073,352,46,25,227,46,27,44,1,21,1,2,1,7.822222222222222,0.11842105263157894,0.20175438596491227,0.0764872521246459,0,0,0,0,0,0,0,1,0.44680851063829785,0,0,16192,227,0
2079,4728,70,69,256,0,65,257,2,1,1,2,8,18.325581395348838,0.2529182879377432,0.2723735408560311,0.01374497779657433,0,0,1,0,1,0,1,0,0.014084507042253521,0,1,330960,256,0
2084,11,31,30,24,26,4,5,1,1,1,4,5,1.8333333333333333,0.16,1.24,0.3333333333333333,0,0,0,1,0,0,0,1,0.03125,0,0,341,24,0
2085,1883,70,70,273,0,16,64,1,0,1,2,0,28.96923076923077,0.058394160583941604,0.25547445255474455,0.008492569002123142,0,0,0,0,1,0,1,0,0.0,0,0,131810,273,0
2088,1002,70,70,268,0,40,99,3,0,1,3,8,10.02,0.14869888475836432,0.26022304832713755,0.03988035892323031,0,0,0,0,1,0,1,0,0.0,1,0,70140,268,0
2091,26,70,70,44,69,4,14,1,0,1,4,4,1.7333333333333334,0.08888888888888889,1.5555555555555556,0.14814814814814814,0,0,0,0,1,0,1,0,0.0,0,0,1820,44,1
2093,131,42,38,267,5,8,23,2,4,1,1,7,5.458333333333333,0.029850746268656716,0.15671641791044777,0.06060606060606061,0,0,0,0,0,0,0,1,0.09302325581395349,0,0,5502,267,0
2105,21,19,18,77,145,3,14,1,1,1,3,1,1.4,0.038461538461538464,0.24358974358974358,0.13636363636363635,0,0,0,1,0,1,1,1,0.05,0,0,399,77,0
2111,1831,70,70,230,0,51,192,1,0,1,2,1,9.487046632124352,0.22077922077922077,0.30303030303030304,0.027838427947598252,0,0,1,0,1,0,1,0,0.0,0,1,128170,230,0
2113,101,68,67,210,48,6,27,1,1,1,4,4,3.607142857142857,0.02843601895734597,0.3222748815165877,0.058823529411764705,0,0,0,0,0,0,1,0,0.014492753623188406,0,0,6868,210,0
2122,5,5,5,63,68,1,5,1,0,1,2,6,0.8333333333333334,0.015625,0.078125,0.16666666666666666,0,0,0,1,0,1,1,1,0.0,0,0,25,63,1
2124,9,24,24,3,265,4,2,1,0,1,3,1,3.0,1.0,6.0,0.4,1,0,0,0,0,0,0,1,0.0,0,0,216,3,0
2129,363,35,2,123,71,20,25,1,33,1,0,1,13.961538461538462,0.16129032258064516,0.28225806451612906,0.054945054945054944,0,0,0,0,0,0,0,1,0.9166666666666666,0,0,12705,123,1
2137,141,70,70,23,3,10,10,1,0,1,2,0,12.818181818181818,0.4166666666666667,2.9166666666666665,0.07042253521126761,0,0,0,0,1,0,0,0,0.0,0,0,9870,23,1
